review,rating
I bought it becouse is cheap i live in florida and it gets pretty hot here sometimes or most of the time ur car will have temperatures of 120F and this one seems so far not to deform so far.,1.0
"The sleeve is super easy to put on and very light weight.  It protects the case of my Kindle3.  The only thing that I personally would change would be to make the indented arrows that cover the forward and backward buttons a little easier to see.  I definitely recommend the cover.<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Marware-SportGrip-Fitted-Silicone-Kindle-Case-Fits-Kindle-Keyboard-Black/dp/B0046A8Y94/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Marware SportGrip Fitted Silicone Kindle Case (Fits Kindle Keyboard), Black</a>",1.0
"Not a good buy. Ever since I bought it played maybe two discs with no issues. All the other times, I had to shake, turn, tilt until it recognizes the dvd. For the most part I have to stand it up against the wall to play at all and when it does I can hear the disc spinning across the room. Waste of money",0.0
The box gets very hot! I unplug it because Im afraid it will catch on fire. It does however work.,0.0
My parents needed a blu ray player and got this for them after reading reviews and feedback.  Works just as expected and my parents can operate it just fine.,1.0
Bought this to replace an older one that's wires were becoming loose. This one does not stay in the cassette player and constantly spits back out. Cannot use.,0.0
"You might as well buy this multi pack... when your friends see how well it works, they'll grab yours. I find the stylis to be way more accurate than my fat fingers on the tiny keyboard of my small tablet. }:)",1.0
"I accidentally purchased a non active DisplayPort adapter originally and it was a total disaster and refused to display my third monitor for my Radeon 7950.

This adapter on the other hand worked perfectly and I now have my awesome 3 monitor set up",1.0
"Bought this 6v power cord hoping it would fit my small rca cassette recorder. Many of it's previous reviews mentioned the power cord fit an array of the customers small 6v electrical items. So, I also believed it could also feel my recorder. But, it would not work with my small tape recorder. I""m only giving two stars because Im not allowed to return it. Now, I'm stuck with another cord that I cannot use. Waste of money, if it can't be used, afterall!",0.0
"Says ""92 Watts"" in the specification, but is in reality only about 45 - 50 Watts. The unit I received works ok, but the current consumption at 12 Volts is only about 4,5 Amps, i e 12 x 4,5 = 54 Watts. So did I receive the wrong part?",0.0
I saw this speaker set on sale in best buy around Christmas and decided to look on Amazon to see if I could beat the price.  I found it in a refurb for $25 less than the brand new one at Best Buy.  So far it has been excellent with no problems and the sound quality is great.  This has been a very good buy.,1.0
The micro connector is for my tablet and my android powered cell phone. I was able to install it without issues. I totally recommend this option for those that need this connector.,1.0
"Cool, easy, simple, tough: bass vibrations made it jump off a cabinet on to the floor, didn't break it. I recommend it.",1.0
"COMPLETE WASTE OF MONEY!!!!!!
This thing worked... for approximately 12 hours. It randomly ejects, skips constantly, and not to mention the NOISE. A total and complete waste of my money. Ugh. Don't make the same mistake I did.",0.0
"Being new to the photography world, I wanted a bag that would hold all my new equipment. This nylon bag is perfect for meeting my needs. It has well protected, adjustable inner compartments, which support my Nikon D80 camera; my 18x135 lens; tons of small gadgets with room to spare.  A zippered pocket under the inside top and a smaller pocket on the outside help keep little things within reach. It has a very comfortable shoulder strap.  If you choose to wear it using the shoulder strap and push the bag towards your back...be careful when in crowds of people or around small conjested areas... I admit, I was like a bull in a china shop until I got used to carrying it.  I searched camera shops and this is by far the best bag for workmanship, durability and value!",1.0
Amazing how so few companies care about making a nofrills solid business keyboard.. This is an excellent nongamer keyboard if you just care about solid build and performance,1.0
I brought these in like June never used them until the other day because I misplaced my old ones and only one ear works! Super pissed because I was at work and couldn't hear my music!,0.0
